bin_id,latitude,longitude,district,waste_type,capacity_liters,previous_fill_pct,hours_since_collection,day_of_week,is_weekend,temperature,rain_flag,nearby_activity_score,historical_daily_fill_rate,target_fill_pct
TRN-3761,51.153107,71.393804,Business Center,General,1100,31.07,78,2,0,28.8,0,7.76,9.27,74.5
TRN-3762,51.188884,71.423082,Residential,General,240,19.68,35,1,0,11.3,1,4.94,6.62,31.74
TRN-3763,51.187502,71.455286,Downtown,Organic,240,27.5,72,6,1,20.7,1,6.42,10.98,79.0
TRN-3764,51.195652,71.416268,Residential,Glass,1100,19.6,53,5,1,20.4,0,4.97,5.74,26.07
TRN-3765,51.169087,71.4795,Downtown,Paper,1100,23.17,7,3,0,7.9,0,6.88,6.6,24.14
TRN-3766,51.226736,71.507999,Industrial,Glass,120,55.51,67,2,0,5.6,0,3.23,2.73,44.49
TRN-3767,51.152497,71.47859,Market,Glass,120,26.92,89,3,0,13.6,0,9.1,9.79,64.69
TRN-3768,51.204343,71.412902,Residential,General,1100,16.91,21,6,1,8.4,1,7.85,6.36,26.9
TRN-3769,51.183959,71.499583,Park,Paper,240,63.79,77,1,0,-5.5,0,6.26,9.71,70.85
TRN-3770,51.19262,71.498331,Park,General,660,18.87,20,4,0,23.4,0,6.94,8.75,27.16
TRN-3771,51.173862,71.416909,Business Center,Plastic,120,83.41,89,6,1,21.4,1,7.18,12.36,100.0
TRN-3772,51.160985,71.457104,Business Center,General,120,64.01,33,5,1,4.3,1,9.64,12.17,76.8
TRN-3773,51.14147,71.412742,School Zone,Glass,660,26.27,63,6,1,3.1,0,7.35,7.46,40.53
TRN-3774,51.211588,71.527375,Industrial,Paper,1100,58.8,90,6,1,20.4,0,4.98,6.46,62.4
TRN-3775,51.201458,71.492813,Industrial,General,240,27.7,54,0,0,35.0,0,4.4,8.12,47.05
TRN-3776,51.162464,71.470026,Market,General,120,28.06,43,1,0,27.3,0,8.42,13.18,59.65
TRN-3777,51.138298,71.445201,School Zone,Plastic,240,32.09,48,1,0,29.6,0,7.89,11.72,57.33
TRN-3778,51.162232,71.427071,Downtown,Organic,240,42.49,25,3,0,10.0,0,7.93,10.63,51.85
TRN-3779,51.125511,71.437827,School Zone,Glass,1100,44.35,5,2,0,19.4,0,5.15,4.02,38.32
TRN-3780,51.159991,71.398712,Business Center,General,240,26.27,50,0,0,12.3,0,7.66,9.73,52.91
TRN-3781,51.157812,71.445041,Downtown,Plastic,1100,49.0,76,3,0,4.6,0,8.36,7.67,72.42
TRN-3782,51.225565,71.491563,Industrial,Paper,1100,7.39,18,0,0,16.5,0,4.21,4.92,6.99
TRN-3783,51.150773,71.391242,Business Center,Plastic,240,35.96,89,2,0,2.7,0,8.32,10.26,86.38
TRN-3784,51.195726,71.424171,Residential,Plastic,120,47.04,74,2,0,4.3,0,4.57,7.98,55.33
TRN-3785,51.172552,71.477367,Market,General,1100,30.6,64,6,1,8.2,1,9.08,8.11,63.72
TRN-3786,51.156863,71.422044,Business Center,General,120,60.48,31,4,0,9.6,0,7.69,11.86,61.94
TRN-3787,51.164362,71.400435,Business Center,Plastic,1100,75.93,69,4,0,13.6,1,7.58,6.22,77.01
TRN-3788,51.192421,71.448734,Downtown,Organic,240,79.09,95,5,1,-10.0,0,6.65,12.95,100.0
TRN-3789,51.201764,71.42737,Residential,General,240,36.08,28,1,0,1.9,0,6.41,8.6,37.99
TRN-3790,51.142859,71.451981,School Zone,General,240,66.77,61,1,0,34.4,0,7.48,11.13,90.86
TRN-3791,51.193501,71.430851,Residential,Organic,240,48.15,41,5,1,13.9,0,5.67,8.6,57.38
TRN-3792,51.201046,71.433841,Residential,Glass,660,33.13,59,5,1,21.3,0,7.66,7.35,51.07
TRN-3793,51.16725,71.443844,Downtown,Plastic,660,15.82,25,0,0,19.4,0,7.92,12.31,40.91
TRN-3794,51.176721,71.45447,Downtown,General,240,26.76,28,1,0,12.6,0,8.72,15.68,51.23
TRN-3795,51.184197,71.504284,Park,Paper,240,64.96,85,1,0,2.5,0,5.1,6.91,63.46
TRN-3796,51.199725,71.482987,Park,Plastic,240,39.73,18,0,0,6.9,0,4.41,7.61,36.07
TRN-3797,51.187718,71.489562,Park,Paper,1100,23.98,81,4,0,35.0,0,3.63,5.28,29.8
TRN-3798,51.146005,71.405189,School Zone,General,1100,32.07,8,0,0,7.1,0,7.37,9.09,22.15
TRN-3799,51.203157,71.428888,Residential,General,660,47.27,87,5,1,35.0,1,2.47,6.54,62.92
TRN-3800,51.175876,71.422043,Residential,General,1100,48.7,83,4,0,8.6,1,5.7,7.32,73.28
TRN-3801,51.176346,71.457813,Downtown,Paper,240,32.5,90,5,1,9.9,0,7.75,10.95,79.87
TRN-3802,51.207424,71.414187,Residential,Plastic,120,76.57,95,3,0,15.0,0,5.16,7.66,86.66
TRN-3803,51.189001,71.392104,Residential,General,120,33.51,92,6,1,11.7,0,5.3,10.57,69.55
TRN-3804,51.180322,71.459646,Downtown,Plastic,1100,37.47,21,1,0,1.8,1,6.02,6.69,38.9
TRN-3805,51.181085,71.438223,Downtown,Organic,240,68.89,85,3,0,13.8,0,8.92,13.12,100.0
TRN-3806,51.177438,71.42656,Downtown,General,1100,8.15,96,0,0,-5.1,0,7.03,5.89,50.15
TRN-3807,51.183705,71.48599,Park,Paper,240,22.24,53,5,1,18.7,0,3.73,5.5,26.07
TRN-3808,51.199032,71.509285,Park,Paper,120,52.86,60,3,0,16.9,1,5.4,7.2,46.74
TRN-3809,51.154999,71.396114,Business Center,General,240,52.06,85,1,0,23.5,0,7.92,12.77,100.0
TRN-3810,51.205229,71.493782,Industrial,Glass,660,16.25,76,5,1,7.5,0,3.51,6.26,25.93
TRN-3811,51.21461,71.495453,Park,Organic,240,33.29,77,6,1,23.6,0,4.29,8.8,64.1
TRN-3812,51.180525,71.445515,Downtown,General,1100,18.77,95,0,0,19.6,1,7.39,7.49,64.95
TRN-3813,51.192384,71.494589,Park,General,660,81.96,81,5,1,15.7,1,6.28,6.26,82.09
TRN-3814,51.164342,71.44473,Downtown,General,240,13.02,94,5,1,35.0,0,7.92,13.4,93.72
TRN-3815,51.144653,71.467388,Market,General,660,46.35,89,2,0,20.1,1,8.76,11.59,100.0
TRN-3816,51.19989,71.406774,Residential,Plastic,240,65.57,55,4,0,8.0,0,6.34,4.85,52.33
TRN-3817,51.15426,71.478369,Market,Organic,1100,48.28,57,5,1,34.0,0,8.83,10.37,87.0
TRN-3818,51.197608,71.406688,Residential,Organic,240,77.93,51,3,0,20.6,0,5.84,9.77,80.06
TRN-3819,51.14045,71.421526,School Zone,General,660,47.42,31,4,0,35.0,0,7.27,6.89,52.31
TRN-3820,51.214866,71.520572,Industrial,Plastic,240,72.97,65,0,0,-10.0,0,4.55,7.32,60.64
TRN-3821,51.126871,71.461702,School Zone,General,120,51.35,58,6,1,10.1,0,6.61,11.58,80.15
TRN-3822,51.191675,71.490278,Park,Plastic,660,62.56,22,6,1,10.1,0,3.55,3.88,47.06
TRN-3823,51.143872,71.491233,Market,General,240,43.49,83,1,0,-10.0,0,9.8,16.38,100.0
TRN-3824,51.168144,71.443188,Downtown,Glass,660,52.15,38,3,0,16.2,0,9.06,9.03,49.34
TRN-3825,51.133645,71.425073,School Zone,Organic,240,34.64,45,1,0,9.2,1,5.9,10.23,55.66
TRN-3826,51.155583,71.476692,Market,General,120,70.71,80,2,0,-10.0,0,9.0,13.17,100.0
TRN-3827,51.199001,71.408429,Residential,Paper,240,29.48,59,1,0,4.0,0,4.91,7.32,35.12
TRN-3828,51.191708,71.412187,Residential,Plastic,660,14.09,11,6,1,32.0,0,6.37,7.21,15.18
TRN-3829,51.162003,71.419034,Business Center,Organic,240,73.29,31,4,0,25.8,0,8.07,13.18,88.29
TRN-3830,51.20037,71.484078,Park,Plastic,240,49.06,45,5,1,4.7,0,8.46,9.05,57.66
TRN-3831,51.155236,71.471573,Market,General,120,34.34,71,5,1,4.4,0,8.47,13.32,98.76
TRN-3832,51.174977,71.480861,Park,Paper,240,23.46,31,5,1,25.2,0,6.49,8.13,40.25
TRN-3833,51.195647,71.403514,Residential,General,660,34.93,46,1,0,-10.0,0,7.2,7.85,47.9
TRN-3834,51.145726,71.476126,Market,Paper,1100,53.32,56,5,1,21.7,0,9.39,8.41,76.62
TRN-3835,51.188068,71.408438,Residential,General,660,61.06,52,5,1,-9.8,0,5.44,9.07,61.7
TRN-3836,51.166879,71.450059,Market,Paper,660,68.56,19,0,0,35.0,0,8.9,9.55,59.17
TRN-3837,51.137568,71.411605,School Zone,Organic,240,21.9,49,0,0,22.6,0,7.11,11.26,59.61
TRN-3838,51.161884,71.446134,Downtown,General,660,46.65,90,5,1,-10.0,0,8.65,9.42,92.13
TRN-3839,51.204524,71.512709,Industrial,Plastic,660,11.29,64,2,0,9.1,1,2.94,5.93,23.79
TRN-3840,51.212912,71.431725,Residential,Paper,240,32.56,77,2,0,18.1,0,5.22,5.63,41.94
TRN-3841,51.149646,71.408404,School Zone,General,660,49.12,70,2,0,-10.0,0,6.79,8.14,74.55
TRN-3842,51.189969,71.491111,Park,Plastic,240,28.15,8,6,1,13.4,0,2.9,7.08,24.13
TRN-3843,51.201112,71.5104,Park,Paper,120,95.71,45,2,0,20.3,0,5.74,7.6,75.05
TRN-3844,51.20309,71.497547,Park,General,120,10.67,32,2,0,-10.0,0,5.97,9.99,28.08
TRN-3845,51.183736,71.410545,Business Center,Organic,120,26.87,49,2,0,23.7,0,7.1,12.24,66.96
TRN-3846,51.148509,71.47676,Market,Plastic,240,51.89,5,0,0,12.4,1,9.93,12.11,38.41
TRN-3847,51.130249,71.430115,School Zone,Paper,120,53.81,22,0,0,25.9,0,5.36,9.17,51.66
TRN-3848,51.122131,71.421157,School Zone,General,120,9.51,12,2,0,11.0,1,7.13,10.15,17.46
TRN-3849,51.198247,71.433345,Residential,General,120,41.1,6,0,0,0.3,0,5.26,8.18,27.85
TRN-3850,51.210511,71.404646,Residential,General,120,56.71,41,5,1,-1.0,0,5.5,10.39,59.87
TRN-3851,51.17216,71.476326,Market,Organic,240,54.76,76,2,0,9.9,0,8.89,13.35,100.0
TRN-3852,51.2018,71.394835,Residential,Organic,1100,30.01,32,3,0,11.5,0,5.32,5.78,30.02
TRN-3853,51.193199,71.434847,Residential,Organic,660,62.24,75,2,0,27.8,0,4.97,7.39,72.59
TRN-3854,51.201098,71.420717,Residential,General,120,87.73,50,5,1,10.4,1,5.28,7.3,75.75
TRN-3855,51.194672,71.462452,Park,Plastic,240,61.77,65,2,0,-6.3,0,6.3,6.22,58.19
TRN-3856,51.198434,71.440225,Residential,Organic,240,32.81,28,0,0,8.0,1,4.76,9.13,46.76
TRN-3857,51.225267,71.502222,Industrial,Paper,120,95.3,41,3,0,-5.8,0,6.38,7.02,70.55
TRN-3858,51.167037,71.455214,Market,General,240,16.35,32,1,0,18.5,1,8.1,12.67,43.16
TRN-3859,51.129683,71.457054,School Zone,Organic,240,64.38,41,4,0,21.5,0,7.36,12.29,80.97
TRN-3860,51.17518,71.444767,Downtown,General,240,15.22,92,3,0,23.8,0,8.03,10.78,78.12
TRN-3861,51.150847,71.462001,Market,General,660,15.97,11,3,0,10.1,0,8.48,10.3,25.33
TRN-3862,51.172166,71.452061,Downtown,Organic,240,40.28,84,2,0,4.9,0,8.92,12.23,100.0
TRN-3863,51.139599,71.411704,School Zone,Plastic,120,34.72,89,4,0,7.4,0,7.7,11.48,87.5
TRN-3864,51.202048,71.411157,Residential,General,120,26.26,2,4,0,12.8,1,5.17,8.69,21.55
TRN-3865,51.14754,71.428101,Business Center,Plastic,1100,61.05,39,6,1,7.4,0,9.31,7.61,63.86
TRN-3866,51.221097,71.448239,Residential,Glass,660,31.27,58,6,1,34.9,0,4.28,7.09,29.33
TRN-3867,51.198901,71.480116,Park,General,660,68.33,29,0,0,9.2,0,4.18,6.27,55.29
TRN-3868,51.198696,71.425184,Residential,Organic,1100,56.6,14,4,0,12.7,0,6.02,6.99,40.64
TRN-3869,51.188198,71.503882,Park,General,660,8.52,38,0,0,4.2,0,5.68,4.88,11.84
TRN-3870,51.131043,71.469664,Market,General,120,22.26,76,2,0,4.5,1,9.15,12.59,88.37
TRN-3871,51.207411,71.406423,Residential,Plastic,660,45.85,47,5,1,-2.5,0,5.26,7.43,54.21
TRN-3872,51.196999,71.428005,Residential,Plastic,120,67.52,81,3,0,0.6,0,5.12,8.05,72.46
TRN-3873,51.184583,71.429691,Downtown,General,660,56.12,36,5,1,35.0,0,8.64,9.87,64.37
TRN-3874,51.155719,71.43491,Downtown,Plastic,240,27.03,64,6,1,21.1,0,7.66,9.66,63.98
TRN-3875,51.142025,71.387104,Business Center,Paper,120,34.74,75,6,1,9.6,1,6.84,11.71,71.96
TRN-3876,51.189673,71.437602,Residential,Plastic,120,26.77,65,4,0,5.5,0,4.38,8.71,54.0
TRN-3877,51.166279,71.449571,Downtown,Paper,240,79.14,43,4,0,30.1,0,9.06,11.04,79.33
TRN-3878,51.147845,71.418603,Business Center,Organic,660,23.79,82,5,1,3.1,0,7.01,10.1,85.75
TRN-3879,51.188158,71.435786,Downtown,Plastic,120,36.37,17,1,0,-8.1,0,7.7,10.93,43.72
TRN-3880,51.216647,71.424566,Residential,Plastic,120,30.54,10,2,0,20.2,1,6.89,8.48,30.47
TRN-3881,51.139569,71.435102,School Zone,Plastic,240,27.21,4,2,0,2.0,0,7.7,9.99,26.22
TRN-3882,51.161305,71.436957,Business Center,Plastic,660,38.67,68,5,1,-2.7,0,6.97,9.81,71.54
TRN-3883,51.144602,71.437217,School Zone,General,660,34.08,34,2,0,-0.2,1,5.98,8.22,43.01
TRN-3884,51.147185,71.486686,Market,General,660,27.15,12,0,0,19.4,0,10.0,11.89,38.65
TRN-3885,51.147832,71.410735,Business Center,General,240,17.14,19,5,1,12.6,1,6.65,10.86,33.28
TRN-3886,51.198233,71.411537,Downtown,Plastic,240,22.02,5,5,1,1.2,0,6.79,11.45,23.22
TRN-3887,51.159731,71.413174,Business Center,Glass,240,55.32,40,4,0,20.1,0,8.21,8.53,57.4
TRN-3888,51.212119,71.501032,Industrial,Paper,120,46.0,62,6,1,3.2,0,3.66,7.85,41.79
TRN-3889,51.158314,71.40532,Business Center,Plastic,120,17.95,25,5,1,-7.3,0,8.43,11.23,39.17
TRN-3890,51.20162,71.411786,Residential,Plastic,1100,45.07,27,6,1,-3.0,0,3.79,3.86,46.45
TRN-3891,51.189624,71.44532,Downtown,Paper,240,45.94,94,1,0,14.3,0,7.17,12.48,86.54
TRN-3892,51.198096,71.474064,Park,Plastic,120,27.15,5,0,0,3.8,0,5.55,6.74,28.3
TRN-3893,51.160731,71.485102,Market,Plastic,240,30.92,81,2,0,15.4,0,9.55,12.66,83.6
TRN-3894,51.155593,71.45869,Market,Paper,240,22.24,7,5,1,28.5,0,8.17,12.65,20.52
TRN-3895,51.149876,71.434393,Business Center,General,240,47.69,76,6,1,5.8,0,6.68,9.54,81.58
TRN-3896,51.184765,71.493714,Park,Plastic,660,15.44,95,0,0,35.0,0,5.04,6.53,35.33
TRN-3897,51.189953,71.434226,Residential,Plastic,660,67.98,30,5,1,17.6,0,3.96,4.16,50.39
TRN-3898,51.192536,71.404652,Residential,Organic,660,17.81,22,3,0,11.7,0,6.81,8.3,28.61
TRN-3899,51.162277,71.440793,Downtown,Glass,1100,26.29,23,5,1,-3.4,0,7.57,8.83,35.4
TRN-3900,51.203447,71.420141,Residential,Organic,240,39.43,40,4,0,9.5,1,4.63,5.78,44.28
TRN-3901,51.158448,71.448681,Downtown,Plastic,660,28.4,26,0,0,10.8,0,6.24,8.25,33.64
TRN-3902,51.202965,71.513753,Industrial,General,1100,22.09,26,3,0,23.9,0,3.2,3.4,19.85
TRN-3903,51.147669,71.428741,School Zone,Paper,240,59.49,17,0,0,6.3,0,5.38,7.69,52.54
TRN-3904,51.154117,71.500382,Market,Organic,660,11.94,90,2,0,19.6,0,9.34,9.84,80.52
TRN-3905,51.197824,71.404936,Residential,Glass,1100,38.99,29,5,1,14.5,1,4.52,5.54,31.53
TRN-3906,51.198192,71.46711,Park,Organic,660,36.24,8,4,0,26.7,0,5.24,7.18,29.57
TRN-3907,51.212294,71.495115,Industrial,General,120,41.28,31,4,0,27.7,0,4.49,5.13,27.94
TRN-3908,51.150382,71.405349,Business Center,Paper,240,44.51,53,4,0,18.3,0,8.86,10.07,63.47
TRN-3909,51.160399,71.490685,Market,Organic,660,13.3,12,0,0,23.9,0,9.08,10.87,24.44
TRN-3910,51.223662,71.509145,Industrial,Paper,1100,25.04,46,4,0,28.6,0,5.14,2.73,26.72
TRN-3911,51.148823,71.438733,Market,Paper,120,34.69,95,3,0,21.0,0,10.0,13.06,100.0
TRN-3912,51.155077,71.43991,Market,Plastic,240,35.93,67,3,0,17.6,1,9.08,12.76,75.84
TRN-3913,51.195166,71.501675,Industrial,Paper,240,70.31,34,1,0,19.3,0,4.25,6.36,47.94
TRN-3914,51.202046,71.412334,Residential,General,240,50.05,87,4,0,35.0,0,4.79,10.91,85.05
TRN-3915,51.214755,71.426032,Residential,General,660,37.88,32,4,0,15.5,0,4.31,5.6,40.61
TRN-3916,51.196906,71.439895,Residential,Organic,240,51.29,1,2,0,23.5,0,6.81,9.23,38.47
TRN-3917,51.167051,71.481788,Market,Glass,240,83.2,23,0,0,5.2,1,9.47,9.84,70.08
TRN-3918,51.143647,71.465846,Market,Organic,660,39.19,2,0,0,33.5,0,9.56,12.82,41.24
TRN-3919,51.177933,71.483464,Park,General,240,19.75,48,2,0,19.8,0,4.15,8.44,28.61
TRN-3920,51.1409,71.469164,Market,General,660,78.68,37,3,0,9.5,0,10.0,10.46,86.28
TRN-3921,51.202006,71.389344,Residential,General,120,26.35,7,6,1,13.1,0,5.15,10.84,24.97
TRN-3922,51.201763,71.496497,Industrial,Organic,120,4.23,39,5,1,11.2,0,3.02,5.63,12.49
TRN-3923,51.198875,71.411692,Residential,Paper,1100,64.17,19,3,0,14.1,0,4.77,5.94,40.34
TRN-3924,51.154695,71.398507,Business Center,Glass,240,96.43,86,2,0,16.7,0,9.53,10.98,100.0
TRN-3925,51.184906,71.411079,Residential,General,240,34.76,58,1,0,11.4,0,4.18,8.62,53.59
TRN-3926,51.190268,71.479444,Park,Plastic,240,38.7,27,0,0,-6.6,1,3.97,6.42,28.59
TRN-3927,51.152518,71.480383,Market,Organic,660,47.0,73,0,0,35.0,1,10.0,11.67,97.65
TRN-3928,51.221217,71.494597,Industrial,General,120,56.92,82,6,1,17.5,0,4.94,8.19,66.39
TRN-3929,51.153642,71.468174,Downtown,Glass,240,53.57,74,0,0,17.5,0,6.59,8.9,60.99
TRN-3930,51.161254,71.39478,Business Center,Paper,120,25.04,9,6,1,13.4,0,6.61,11.27,24.94
TRN-3931,51.154177,71.49012,Market,General,1100,75.6,49,4,0,25.8,0,6.96,8.74,78.23
TRN-3932,51.209692,71.487859,Park,General,660,31.82,8,4,0,14.6,0,4.91,7.03,28.88
TRN-3933,51.161997,71.455956,Market,Organic,660,7.33,61,6,1,10.0,0,9.6,13.52,85.19
TRN-3934,51.169041,71.444075,Downtown,Paper,660,80.13,72,5,1,10.8,0,9.07,8.84,92.42
TRN-3935,51.154826,71.498268,Market,Organic,660,25.68,3,1,0,30.3,0,6.72,10.28,27.5
TRN-3936,51.201899,71.405035,Residential,Organic,240,45.68,74,6,1,16.6,1,3.94,7.55,61.35
TRN-3937,51.186766,71.443787,Residential,Plastic,120,82.15,24,1,0,13.5,0,5.27,11.35,61.31
TRN-3938,51.197538,71.490821,Park,Organic,1100,26.7,10,3,0,8.3,1,7.87,7.85,19.61
TRN-3939,51.147963,71.478118,Market,Glass,1100,67.66,28,4,0,9.8,1,9.77,9.11,50.47
TRN-3940,51.15953,71.454908,Downtown,General,1100,58.1,96,1,0,28.0,0,7.81,8.42,96.6
TRN-3941,51.157651,71.443711,Downtown,Organic,1100,53.57,28,4,0,2.1,0,6.05,6.97,45.91
TRN-3942,51.192971,71.370239,Residential,General,660,23.07,8,4,0,22.7,0,3.07,9.25,21.89
TRN-3943,51.195932,71.405617,Residential,General,240,38.36,8,6,1,23.2,1,5.44,10.3,35.16
TRN-3944,51.190296,71.484126,Park,Plastic,660,41.59,85,6,1,16.8,0,4.69,5.65,52.63
TRN-3945,51.187079,71.453671,Downtown,Organic,120,34.61,63,2,0,11.5,0,7.11,11.89,76.94
TRN-3946,51.160741,71.416534,Business Center,General,660,34.73,19,4,0,-5.3,0,7.38,10.08,26.9
TRN-3947,51.208118,71.425914,Residential,Plastic,660,46.6,61,5,1,22.6,1,4.58,5.7,43.95
TRN-3948,51.172217,71.459769,Downtown,Paper,660,24.83,3,0,0,-6.7,0,6.32,7.63,25.59
TRN-3949,51.190134,71.535436,Industrial,General,240,28.39,66,4,0,16.2,0,5.43,5.72,35.74
TRN-3950,51.215297,71.422357,Residential,Organic,660,53.08,83,6,1,14.7,0,4.42,4.07,56.65
TRN-3951,51.13727,71.492255,Market,Glass,1100,49.57,75,0,0,24.0,0,8.5,9.57,68.89
TRN-3952,51.150461,71.417108,Business Center,General,120,70.77,18,5,1,2.4,0,7.76,11.94,65.83
TRN-3953,51.144571,71.442496,Business Center,General,240,7.2,34,0,0,1.7,0,8.58,12.07,28.39
TRN-3954,51.124978,71.430135,School Zone,Glass,660,49.49,51,2,0,20.9,0,6.16,6.83,55.91
TRN-3955,51.148178,71.448482,Downtown,General,1100,41.06,8,5,1,11.8,0,8.48,9.08,36.71
TRN-3956,51.188147,71.501158,Park,General,660,53.97,80,6,1,-10.0,0,4.16,7.14,68.32
TRN-3957,51.153146,71.426179,Business Center,Glass,660,12.18,59,5,1,13.9,0,7.62,9.0,48.1
TRN-3958,51.147159,71.404871,Business Center,Organic,120,78.16,15,5,1,35.0,0,9.61,14.54,80.68
TRN-3959,51.166781,71.456534,Downtown,Paper,240,36.41,73,1,0,21.1,0,6.33,9.29,61.49
TRN-3960,51.203084,71.429933,Residential,Plastic,1100,46.37,72,5,1,-1.4,0,6.19,7.39,63.19
TRN-3961,51.202068,71.42902,Residential,Organic,240,12.76,16,4,0,20.1,0,6.51,9.41,18.79
TRN-3962,51.160421,71.454932,Downtown,Paper,240,28.64,52,6,1,26.8,0,7.74,11.63,60.89
TRN-3963,51.155482,71.4039,School Zone,Paper,240,24.48,31,4,0,-8.4,0,6.97,7.93,36.55
TRN-3964,51.20429,71.429252,Residential,Organic,240,65.46,25,0,0,10.3,0,7.74,11.87,53.98
TRN-3965,51.214012,71.429991,Residential,Paper,240,67.86,78,3,0,30.9,0,5.38,6.68,68.66
TRN-3966,51.170403,71.455551,Downtown,Plastic,660,27.99,4,5,1,-5.8,0,7.62,7.36,23.36
TRN-3967,51.14405,71.46828,Market,Plastic,240,37.17,41,5,1,10.4,0,8.43,10.53,69.53
TRN-3968,51.156043,71.471405,Downtown,Plastic,660,39.3,26,2,0,11.2,1,7.57,9.31,45.21
TRN-3969,51.155902,71.460358,Market,Plastic,240,36.78,32,1,0,8.6,0,9.86,15.62,63.64
TRN-3970,51.172114,71.46649,Downtown,General,1100,24.2,41,6,1,31.9,1,7.1,7.25,52.47
TRN-3971,51.167328,71.395185,Business Center,Plastic,120,15.56,56,5,1,29.9,0,5.48,10.16,48.0
TRN-3972,51.138062,71.455031,Downtown,Organic,120,64.41,36,6,1,10.1,0,7.96,13.61,83.66
TRN-3973,51.142531,71.483435,Market,Plastic,240,26.16,53,4,0,0.8,0,7.61,10.95,57.05
TRN-3974,51.208903,71.435804,Residential,General,1100,64.58,69,5,1,30.5,1,6.22,6.04,72.85
TRN-3975,51.186847,71.467645,Downtown,General,660,20.95,18,2,0,24.1,1,7.4,9.23,32.04
TRN-3976,51.216895,71.439786,Residential,General,660,26.34,40,5,1,13.8,0,6.44,10.26,45.28
TRN-3977,51.184062,71.448487,Downtown,Organic,240,53.39,52,3,0,22.5,1,6.36,11.33,75.1
TRN-3978,51.156507,71.486334,Downtown,Plastic,240,38.58,37,5,1,22.4,0,6.81,11.23,59.15
TRN-3979,51.15203,71.492531,Market,General,1100,31.34,54,1,0,2.6,0,8.43,7.84,66.63
TRN-3980,51.186897,71.498559,Park,Organic,240,72.19,78,2,0,6.3,0,3.17,5.82,60.34
TRN-3981,51.14495,71.442943,Downtown,General,660,14.83,59,1,0,14.1,0,8.62,11.12,58.2
TRN-3982,51.150416,71.481039,Market,General,660,35.11,45,2,0,-10.0,0,7.01,10.48,63.81
TRN-3983,51.20312,71.467688,Park,Organic,660,41.24,64,5,1,9.5,1,6.01,8.6,60.03
TRN-3984,51.206,71.4375,Residential,Plastic,240,58.3,95,0,0,3.7,0,5.87,7.31,77.17
TRN-3985,51.222859,71.429699,Residential,Organic,240,60.23,2,5,1,16.2,1,5.18,8.79,41.06
TRN-3986,51.164805,71.430024,Downtown,Organic,120,30.42,56,5,1,-0.6,0,7.78,11.04,72.73
TRN-3987,51.217692,71.43016,Residential,Glass,1100,37.05,1,4,0,19.6,0,5.75,4.31,31.22
TRN-3988,51.15118,71.449803,Market,General,1100,32.62,90,4,0,16.9,1,8.36,6.92,61.38
TRN-3989,51.148088,71.41857,Business Center,Organic,240,65.83,71,0,0,12.7,0,8.13,12.12,100.0
TRN-3990,51.160938,71.379905,Business Center,Paper,1100,28.51,85,4,0,20.1,0,8.6,9.33,69.69
TRN-3991,51.163726,71.385573,Business Center,General,120,63.61,55,1,0,21.7,0,6.76,10.97,82.59
TRN-3992,51.16494,71.477228,Market,Glass,120,19.41,40,1,0,10.9,0,9.18,9.65,34.9
TRN-3993,51.164766,71.463952,Downtown,Plastic,120,16.26,1,6,1,14.5,1,4.51,9.34,15.92
TRN-3994,51.202935,71.438974,Residential,Organic,1100,23.0,59,4,0,5.2,0,3.28,4.48,30.2
TRN-3995,51.200205,71.421182,Residential,Paper,120,58.25,88,6,1,5.0,0,6.02,9.37,71.97
TRN-3996,51.166547,71.453045,Downtown,Plastic,120,31.44,14,3,0,34.5,1,6.94,9.32,39.32
TRN-3997,51.18638,71.441559,Downtown,General,120,17.62,24,2,0,11.4,0,6.46,8.58,24.62
TRN-3998,51.15788,71.460893,Market,Organic,240,29.46,51,6,1,13.8,0,8.74,13.66,79.87
TRN-3999,51.178733,71.422212,Residential,Plastic,240,25.86,52,4,0,13.0,0,4.96,9.9,40.03
TRN-4000,51.203104,71.417449,Residential,General,240,44.87,41,6,1,18.8,0,4.31,7.99,49.88
TRN-4001,51.12444,71.433665,School Zone,General,660,39.14,15,0,0,6.9,0,5.3,8.79,37.61
TRN-4002,51.202063,71.405768,Residential,Organic,1100,54.17,47,3,0,8.2,0,3.24,4.58,43.18
TRN-4003,51.200865,71.500314,Industrial,General,240,58.34,49,5,1,26.2,0,4.71,8.05,56.78
TRN-4004,51.205929,71.42535,Residential,Paper,1100,26.2,18,5,1,-5.3,0,4.94,4.65,20.79
TRN-4005,51.142592,71.476154,Market,Paper,660,3.23,59,5,1,16.4,0,9.87,10.52,38.27
TRN-4006,51.208271,71.40151,Residential,General,1100,31.24,84,1,0,3.3,0,4.92,7.47,52.04
TRN-4007,51.152032,71.494195,Market,Plastic,120,50.02,9,3,0,-10.0,0,9.19,14.43,46.38
TRN-4008,51.156651,71.466433,Downtown,General,1100,34.47,8,0,0,12.9,0,7.26,6.75,22.35
TRN-4009,51.185592,71.445767,Downtown,Glass,660,25.15,55,5,1,-1.0,0,7.45,6.76,39.93
TRN-4010,51.18897,71.499596,Park,Organic,120,38.55,75,4,0,-3.3,0,4.9,7.82,55.34
TRN-4011,51.197539,71.383803,Residential,General,660,55.87,10,1,0,35.0,0,4.91,5.71,40.36
TRN-4012,51.168412,71.456156,Downtown,Plastic,240,61.37,91,5,1,21.0,0,6.05,9.25,86.23
